天象碼,天象,JD,年,月,日,時,分,秒,子輿日,日干支,日干支序
M_0, 朔 ,1392287.597845291,-901,11,8,2,20,53.833144158124924,779017.097845291,辛丑,38
M_1,上弦,1392295.3232721468,-901,11,15,19,45,30.713479220867157,779024.8232721468,戊申,45
M_2, 望 ,1392303.2095610239,-901,11,23,17,1,46.07246160507202,779032.7095610239,丙辰,53
M_3,下弦,1392310.1310504666,-901,11,30,15,8,42.760310769081116,779039.6310504666,癸亥,60
M_0, 朔 ,1392317.2184346458,-901,12,7,17,14,32.75339663028717,779046.7184346458,庚午,7
M_1,上弦,1392325.2357003193,-901,12,15,17,39,24.507586508989334,779054.7357003193,戊寅,15
S_3,冬至,1392330.5597184335,-901,12,21,1,25,59.672657400369644,779060.0597184335,甲申,21
M_2, 望 ,1392332.7796240451,-901,12,23,6,42,39.517499059438705,779062.2796240451,丙戌,23
M_3,下弦,1392339.469623345,-901,12,29,23,16,15.457003712654114,779068.969623345,壬辰,29
M_0, 朔 ,1392346.9017202589,-900,1,6,9,38,28.630366623401642,779076.4017202589,庚子,37
M_1,上弦,1392355.076912029,-900,1,14,13,50,45.19930109381676,779084.576912029,戊申,45
M_2, 望 ,1392362.2436387036,-900,1,21,17,50,50.3839910030365,779091.7436387036,乙卯,52
M_3,下弦,1392368.8534292309,-900,1,28,8,28,56.2855464220047,779098.3534292309,壬戌,59
M_0, 朔 ,1392376.6111455448,-900,2,5,2,40,2.9750704765319824,779106.1111455448,庚午,7
M_1,上弦,1392384.7775432314,-900,2,13,6,39,39.73519116640091,779114.2775432314,戊寅,15
M_2, 望 ,1392391.6196505802,-900,2,20,2,52,17.810131162405014,779121.1196505802,乙酉,22
M_3,下弦,1392398.3053591345,-900,2,26,19,19,43.02921652793884,779127.8053591345,辛卯,28
M_0, 朔 ,1392406.3117218115,-900,3,6,19,28,52.76451677083969,779135.8117218115,己亥,36
M_1,上弦,1392414.3047120436,-900,3,14,19,18,47.12056785821915,779143.8047120436,丁未,44
M_2, 望 ,1392420.9436040334,-900,3,21,10,38,47.38848924636841,779150.4436040334,甲寅,51
S_0,春分,1392421.4155741835,-900,3,21,21,58,25.609450489282608,779150.9155741835,甲寅,51
M_3,下弦,1392427.8318417375,-900,3,28,7,57,51.126119792461395,779157.3318417375,辛酉,58
M_0, 朔 ,1392435.9729386547,-900,4,5,11,21,1.8997670710086823,779165.4729386547,己巳,6
M_1,上弦,1392443.6685762214,-900,4,13,4,2,44.98553305864334,779173.1685762214,丁丑,14
M_2, 望 ,1392450.2565234778,-900,4,19,18,9,23.628485798835754,779179.7565234778,癸未,20
M_3,下弦,1392457.4305743715,-900,4,26,22,20,1.625695824623108,779186.9305743715,庚寅,27
M_0, 朔 ,1392465.5692921022,-900,5,5,1,39,46.837633699178696,779195.0692921022,己亥,36
M_1,上弦,1392472.912919515,-900,5,12,9,54,36.246099919080734,779202.412919515,丙午,43
M_2, 望 ,1392479.5966873653,-900,5,19,2,19,13.788363933563232,779209.0966873653,癸丑,50
M_3,下弦,1392487.0959352348,-900,5,26,14,18,8.80428671836853,779216.5959352348,庚申,57
M_0, 朔 ,1392495.0861420329,-900,6,3,14,4,2.6716402173042297,779224.5861420329,戊辰,5
M_1,上弦,1392502.099478774,-900,6,10,14,23,14.966074079275131,779231.599478774,乙亥,12
M_2, 望 ,1392508.9974426308,-900,6,17,11,56,19.043302685022354,779238.4974426308,壬午,19
S_1,夏至,1392515.6565501066,-900,6,24,3,45,25.92920958995819,779245.1565501066,己丑,26
M_3,下弦,1392516.8155407514,-900,6,25,7,34,22.720924615859985,779246.3155407514,庚寅,27
M_0, 朔 ,1392524.5279051769,-900,7,3,0,40,11.00728064775467,779254.0279051769,戊戌,35
M_1,上弦,1392531.2949716588,-900,7,9,19,4,45.55132448673248,779260.7949716588,甲辰,41
M_2, 望 ,1392538.4876230138,-900,7,16,23,42,10.628391355276108,779267.9876230138,辛亥,48
M_3,下弦,1392546.561697623,-900,7,25,1,28,50.67462667822838,779276.061697623,庚申,57
M_0, 朔 ,1392553.9199652516,-900,8,1,10,4,44.99773666262627,779283.4199652516,丁卯,4
M_1,上弦,1392560.5618102225,-900,8,8,1,29,0.4032200574874878,779290.0618102225,甲戌,11
M_2, 望 ,1392568.088933216,-900,8,15,14,8,3.8298574090003967,779297.588933216,辛巳,18
M_3,下弦,1392576.2894377615,-900,8,23,18,56,47.42259621620178,779305.7894377615,己丑,26
M_0, 朔 ,1392583.300464887,-900,8,30,19,12,40.1662315428257,779312.8004648869,丙申,33
M_1,上弦,1392589.950215861,-900,9,6,10,48,18.650387674570084,779319.450215861,癸卯,40
M_2, 望 ,1392597.8047692166,-900,9,14,7,18,52.06031173467636,779327.3047692166,辛亥,48
M_3,下弦,1392605.9495817318,-900,9,22,10,47,23.86162832379341,779335.4495817318,己未,56
S_2,秋分,1392607.3709709845,-900,9,23,20,54,11.89305692911148,779336.8709709845,庚申,57
M_0, 朔 ,1392612.7053663216,-900,9,29,4,55,43.65018680691719,779342.2053663216,丙寅,3
M_1,上弦,1392619.49098276,-900,10,5,23,47,0.9104619920253754,779348.99098276,壬申,9
M_2, 望 ,1392627.6031006027,-900,10,14,2,28,27.892077416181564,779357.1031006027,辛巳,18
M_3,下弦,1392635.5093856342,-900,10,22,0,13,30.918796062469482,779365.0093856342,己丑,26
M_0, 朔 ,1392642.1545643797,-900,10,28,15,42,34.3624073266983,779371.6545643797,乙未,32
M_1,上弦,1392649.1891768514,-900,11,4,16,32,24.879962503910065,779378.6891768514,壬寅,39
M_2, 望 ,1392657.412370591,-900,11,12,21,53,48.81905883550644,779386.912370591,庚戌,47
M_3,下弦,1392664.9640114305,-900,11,20,11,8,10.587595850229263,779394.4640114305,戊午,55
M_0, 朔 ,1392671.6486423088,-900,11,27,3,34,2.6954783499240875,779401.1486423088,乙丑,2
M_1,上弦,1392679.0175826598,-900,12,4,12,25,19.14181038737297,779408.5175826598,壬申,9
M_2, 望 ,1392687.150048419,-900,12,12,15,36,4.183393120765686,779416.6500484189,庚辰,17
M_3,下弦,1392694.3331188997,-900,12,19,19,59,41.472936272621155,779423.8331188997,丁亥,24
S_3,冬至,1392695.8042491998,-900,12,21,7,18,7.130863219499588,779425.3042491998,己丑,26
M_0, 朔 ,1392701.1799696703,-900,12,26,16,19,9.379509687423706,779430.6799696703,甲午,31
M_1,上弦,1392708.9119419686,-899,1,3,9,53,11.786087304353714,779438.4119419686,壬寅,39
M_2, 望 ,1392716.7653935787,-899,1,11,6,22,10.00519797205925,779446.2653935787,庚戌,47
M_3,下弦,1392723.6498427524,-899,1,18,3,35,46.41380533576012,779453.1498427524,丁巳,54
M_0, 朔 ,1392730.7466221733,-899,1,25,5,55,8.155777305364609,779460.2466221733,甲子,1
M_1,上弦,1392738.7811707743,-899,2,2,6,44,53.154895305633545,779468.2811707743,壬申,9
M_2, 望 ,1392746.2546131723,-899,2,9,18,6,38.578083515167236,779475.7546131723,己卯,16
M_3,下弦,1392752.9509448642,-899,2,16,10,49,21.636266112327576,779482.4509448642,丙戌,23
M_0, 朔 ,1392760.35253451,-899,2,23,20,27,38.98166075348854,779489.85253451,癸巳,30
M_1,上弦,1392768.5408299651,-899,3,4,0,58,47.7089886367321,779498.0408299651,壬寅,39
M_2, 望 ,1392775.6440028069,-899,3,11,3,27,21.842512786388397,779505.1440028069,己酉,46
M_3,下弦,1392782.272687462,-899,3,17,18,32,40.196710377931595,779511.7726874619,乙卯,52
S_0,春分,1392786.659082322,-899,3,22,3,49,4.712613523006439,779516.1590823219,庚申,57
M_0, 朔 ,1392789.9939100263,-899,3,25,11,51,13.826269805431366,779519.4939100263,癸亥,60
M_1,上弦,1392798.1468871143,-899,4,2,15,31,31.0466730594635,779527.6468871143,辛未,8
M_2, 望 ,1392804.9684441844,-899,4,9,11,14,33.577532172203064,779534.4684441844,戊寅,15
M_3,下弦,1392811.6508796639,-899,4,16,3,37,16.002959311008453,779541.1508796639,乙酉,22
M_0, 朔 ,1392819.6484014795,-899,4,24,3,33,41.887826174497604,779549.1484014795,癸巳,30
M_1,上弦,1392827.6016766035,-899,5,2,2,26,24.858546406030655,779557.1016766035,辛丑,38
M_2, 望 ,1392834.2619395903,-899,5,8,18,17,11.580604612827301,779563.7619395903,丁未,44
M_3,下弦,1392841.119547734,-899,5,15,14,52,8.92422080039978,779570.619547734,甲寅,51
M_0, 朔 ,1392849.281148687,-899,5,23,18,44,51.24655723571777,779578.781148687,壬戌,59
M_1,上弦,1392856.9375232826,-899,5,31,10,30,2.01161652803421,779586.4375232826,庚午,7
M_2, 望 ,1392863.5590340071,-899,6,7,1,25,0.5382165312767029,779593.0590340071,丁丑,14
M_3,下弦,1392870.7036269028,-899,6,14,4,53,13.364399671554565,779600.2036269028,甲申,21
M_0, 朔 ,1392878.8642340098,-899,6,22,8,44,29.818443059921265,779608.3642340098,壬辰,29
S_1,夏至,1392880.8914623475,-899,6,24,9,23,42.346821427345276,779610.3914623475,甲午,31
M_1,上弦,1392886.1990942722,-899,6,29,16,46,41.74511969089508,779615.6990942722,己亥,36
M_2, 望 ,1392892.8994043446,-899,7,6,9,35,8.535374701023102,779622.3994043446,丙午,43
M_3,下弦,1392900.4059833342,-899,7,13,21,44,36.96007266640663,779629.9059833342,癸丑,50
M_0, 朔 ,1392908.3919357953,-899,7,21,21,24,23.25271502137184,779637.8919357953,辛酉,58
M_1,上弦,1392915.4341661853,-899,7,28,22,25,11.958412081003189,779644.9341661853,戊辰,5
M_2, 望 ,1392922.3279794147,-899,8,4,19,52,17.42143213748932,779651.8279794147,乙亥,12
M_3,下弦,1392930.1967454648,-899,8,12,16,43,18.808159679174423,779659.6967454648,癸未,20
M_0, 朔 ,1392937.8796480366,-899,8,20,9,6,41.59035846590996,779667.3796480366,辛卯,28
M_1,上弦,1392944.6913224729,-899,8,27,4,35,30.261656641960144,779674.1913224729,戊戌,35
M_2, 望 ,1392951.8847978916,-899,9,3,9,14,6.537834405899048,779681.3847978916,乙巳,42
M_3,下弦,1392960.017586286,-899,9,11,12,25,19.455105811357498,779689.517586286,癸丑,50
M_0, 朔 ,1392967.3495329607,-899,9,18,20,23,19.647802859544754,779696.8495329607,庚申,57
S_2,秋分,1392972.6060248858,-899,9,24,2,32,40.550131648778915,779702.1060248858,丙寅,3
M_1,上弦,1392974.0193915083,-899,9,25,12,27,55.42631775140762,779703.5193915083,丁卯,4
M_2, 望 ,1392981.5831601259,-899,10,3,1,59,45.03487631678581,779711.0831601259,乙亥,12
M_3,下弦,1392989.8023179779,-899,10,11,7,15,20.27328908443451,779719.3023179779,癸未,20
M_0, 朔 ,1392996.814793495,-899,10,18,7,33,18.157967627048492,779726.314793495,庚寅,27
M_1,上弦,1393003.4629337399,-899,10,24,23,6,37.47512564063072,779732.9629337399,丙申,33
M_2, 望 ,1393011.387744033,-899,11,1,21,18,21.084452122449875,779740.887744033,甲辰,41
M_3,下弦,1393019.497255211,-899,11,9,23,56,2.850230187177658,779748.997255211,壬子,49
M_0, 朔 ,1393026.274971601,-899,11,16,18,35,57.546333968639374,779755.7749716011,己未,56
M_1,上弦,1393033.050026232,-899,11,23,13,12,2.2664371132850647,779762.5500262319,丙寅,3
M_2, 望 ,1393041.219321634,-899,12,1,17,15,49.38917085528374,779770.7193216339,甲戌,11
M_3,下弦,1393049.0695414515,-899,12,9,13,40,8.38141143321991,779778.5695414515,壬午,19
M_0, 朔 ,1393055.726270589,-899,12,16,5,25,49.77889358997345,779785.226270589,己丑,26
S_3,冬至,1393061.0437880487,-899,12,21,13,3,3.2874052226543427,779790.5437880487,甲午,31
M_1,上弦,1393062.7749063137,-899,12,23,6,35,51.905507594347,779792.2749063137,丙申,33
M_2, 望 ,1393070.9939958847,-899,12,31,11,51,21.244435161352158,779800.4939958847,甲辰,41
M_3,下弦,1393078.509481028,-898,1,8,0,13,39.160815328359604,779808.009481028,壬子,49
M_0, 朔 ,1393085.1757626021,-898,1,14,16,13,5.888823866844177,779814.6757626021,戊午,55
M_1,上弦,1393092.5888698858,-898,1,22,2,7,58.358130902051926,779822.0888698858,丙寅,3
M_2, 望 ,1393100.6604967671,-898,1,30,3,51,6.920681297779083,779830.1604967671,甲戌,11
M_3,下弦,1393107.8328063749,-898,2,6,7,59,14.470789432525635,779837.3328063749,辛巳,18
M_0, 朔 ,1393114.6438360135,-898,2,13,3,27,7.431567013263702,779844.1438360135,戊子,25
M_1,上弦,1393122.4159066998,-898,2,20,21,58,54.33886617422104,779851.9159066998,乙未,32
M_2, 望 ,1393130.2051415152,-898,2,28,16,55,24.226916581392288,779859.7051415152,癸卯,40
M_3,下弦,1393137.0790611973,-898,3,7,13,53,50.88745102286339,779866.5790611973,庚戌,47
M_0, 朔 ,1393144.152528662,-898,3,14,15,39,38.476396948099136,779873.652528662,丁巳,54
S_0,春分,1393151.8974032584,-898,3,22,9,32,15.641522705554962,779881.3974032584,乙丑,2
M_1,上弦,1393152.186681037,-898,3,22,16,28,49.24160286784172,779881.6866810371,乙丑,2
M_2, 望 ,1393159.637891941,-898,3,30,3,18,33.86370286345482,779889.137891941,癸酉,10
M_3,下弦,1393166.3035879233,-898,4,5,19,17,9.996572434902191,779895.8035879233,己卯,16
M_0, 朔 ,1393173.7112305376,-898,4,13,5,4,10.31845048069954,779903.2112305376,丁亥,24
M_1,上弦,1393181.8612849382,-898,4,21,8,40,15.018658339977264,779911.3612849382,乙未,32
M_2, 望 ,1393188.981864038,-898,4,28,11,33,53.052876591682434,779918.4818640379,壬寅,39
M_3,下弦,1393195.5668360945,-898,5,5,1,36,14.638563394546509,779925.0668360945,己酉,46
M_0, 朔 ,1393203.312156788,-898,5,12,19,29,30.346489548683167,779932.8121567881,丙辰,53
M_1,上弦,1393211.4278626237,-898,5,20,22,16,7.330688238143921,779940.9278626237,甲子,1
M_2, 望 ,1393218.270644152,-898,5,27,18,29,43.6547389626503,779947.7706441521,辛未,8
M_3,下弦,1393224.9241210467,-898,6,3,10,10,44.058432430028915,779954.4241210467,戊寅,15
M_0, 朔 ,1393232.937749689,-898,6,11,10,30,21.573127806186676,779962.437749689,丙戌,23
M_1,上弦,1393240.8910450675,-898,6,19,9,23,6.29382848739624,779970.3910450675,甲午,31
S_1,夏至,1393246.1313245923,-898,6,24,15,9,6.444772928953171,779975.6313245923,己亥,36
M_2, 望 ,1393247.547641486,-898,6,26,1,8,36.22438430786133,779977.0476414859,辛丑,38
M_3,下弦,1393254.4154112276,-898,7,2,21,58,11.53006598353386,779983.9154112276,丁未,44
M_0, 朔 ,1393262.5709953485,-898,7,11,1,42,13.998110890388489,779992.0709953485,丙辰,53
M_1,上弦,1393270.265156937,-898,7,18,18,21,49.5593623816967,779999.7651569371,癸亥,60
M_2, 望 ,1393276.862799133,-898,7,25,8,42,25.845086127519608,780006.3627991329,庚午,7
M_3,下弦,1393284.0554348344,-898,8,1,13,19,49.56969603896141,780013.5554348344,丁丑,14
M_0, 朔 ,1393292.1988502636,-898,8,9,16,46,20.66277578473091,780021.6988502636,乙酉,22
M_1,上弦,1393299.5749394058,-898,8,17,1,47,54.76465925574303,780029.0749394058,癸巳,30
M_2, 望 ,1393306.2647149693,-898,8,23,18,21,11.37334942817688,780035.7647149693,己亥,36
M_3,下弦,1393313.8281016324,-898,8,31,7,52,27.98104092478752,780043.3281016324,丁未,44
M_0, 朔 ,1393321.8082707892,-898,9,8,7,23,54.59618836641312,780051.3082707892,乙卯,52
M_1,上弦,1393328.8583383053,-898,9,15,8,36,0.42957454919815063,780058.3583383053,壬戌,59
M_2, 望 ,1393335.7876995578,-898,9,22,6,54,17.24179744720459,780065.2876995578,己巳,6
S_2,秋分,1393337.8514311537,-898,9,24,8,26,3.6516809463500977,780067.3514311537,辛未,8
M_3,下弦,1393343.688439559,-898,9,30,4,31,21.17789402604103,780073.188439559,丁丑,14
M_0, 朔 ,1393351.3829579705,-898,10,7,21,11,27.568650394678116,780080.8829579705,甲申,21
M_1,上弦,1393358.164602842,-898,10,14,15,57,1.6855444014072418,780087.664602842,辛卯,28
M_2, 望 ,1393365.4375430096,-898,10,21,22,30,3.716032952070236,780094.9375430096,戊戌,35
M_3,下弦,1393373.5691974317,-898,10,30,1,39,38.6580964922905,780103.0691974317,丁未,44
M_0, 朔 ,1393380.9079559282,-898,11,6,9,47,27.3921999335289,780110.4079559282,甲寅,51
M_1,上弦,1393387.5437599453,-898,11,13,1,3,0.8592751622200012,780117.0437599453,辛酉,58
M_2, 望 ,1393395.1861479448,-898,11,20,16,28,3.1824280321598053,780124.6861479448,戊辰,5
M_3,下弦,1393403.3906293958,-898,11,28,21,22,30.37980079650879,780132.8906293958,丙子,13
M_0, 朔 ,1393410.3787521208,-898,12,5,21,5,24.183234572410583,780139.8787521208,癸未,20
M_1,上弦,1393417.0293215595,-898,12,12,12,42,13.382738381624222,780146.5293215595,庚寅,27
M_2, 望 ,1393424.9813850094,-898,12,20,11,33,11.664808988571167,780154.4813850094,戊戌,35
S_3,冬至,1393426.2889332124,-898,12,21,18,56,3.829551637172699,780155.7889332124,己亥,36
M_3,下弦,1393433.080084009,-898,12,28,13,55,19.25838589668274,780162.5800840091,丙午,43
M_0, 朔 ,1393439.8051555601,-897,1,4,7,19,25.44039621949196,780169.3051555601,癸丑,50
M_1,上弦,1393446.624349924,-897,1,11,2,59,3.833436816930771,780176.124349924,庚申,57
M_2, 望 ,1393454.76341799,-897,1,19,6,19,19.31433141231537,780184.26341799,戊辰,5
M_3,下弦,1393462.5987676044,-897,1,27,2,22,13.521024137735367,780192.0987676044,丙子,13
M_0, 朔 ,1393469.206997311,-897,2,2,16,58,4.567668288946152,780198.706997311,壬午,19
M_1,上弦,1393476.3035361336,-897,2,9,19,17,5.5219437181949615,780205.8035361336,己丑,26
M_2, 望 ,1393484.4769501272,-897,2,17,23,26,48.49098712205887,780213.9769501272,丁酉,34
M_3,下弦,1393491.9552011695,-897,2,25,10,55,29.38104271888733,780221.4552011695,乙巳,42
M_0, 朔 ,1393498.6069507175,-897,3,4,2,34,0.5419930815696716,780228.1069507175,壬子,49
M_1,上弦,1393506.029649633,-897,3,11,12,42,41.7282897233963,780235.529649633,己未,56
M_2, 望 ,1393514.0819061482,-897,3,19,13,57,56.69120728969574,780243.5819061482,丁卯,4
S_0,春分,1393517.1343156851,-897,3,22,15,13,24.875195771455765,780246.6343156851,庚午,7
M_3,下弦,1393521.195485183,-897,3,26,16,41,29.919814467430115,780250.695485183,甲戌,11
M_0, 朔 ,1393528.026129947,-897,4,2,12,37,37.62742459774017,780257.526129947,辛巳,18
M_1,上弦,1393535.7674594587,-897,4,10,6,25,8.497229218482971,780265.2674594587,己丑,26
M_2, 望 ,1393543.5646301107,-897,4,18,1,33,4.041568636894226,780273.0646301107,丁酉,34
M_3,下弦,1393550.3835649006,-897,4,24,21,12,20.007412433624268,780279.8835649006,癸卯,40
M_0, 朔 ,1393557.4841059865,-897,5,1,23,37,6.7572373151779175,780286.9841059865,庚戌,47
M_1,上弦,1393565.485518665,-897,5,9,23,39,8.812660574913025,780294.985518665,戊午,55
M_2, 望 ,1393572.9421997136,-897,5,17,10,36,46.05525076389313,780302.4421997136,丙寅,3
M_3,下弦,1393579.5853817004,-897,5,24,2,2,56.97891667485237,780309.0853817004,癸酉,10
M_0, 朔 ,1393587.0000942033,-897,5,31,12,0,8.139163255691528,780316.5000942033,庚辰,17
M_1,上弦,1393595.1533984249,-897,6,8,15,40,53.62390726804733,780324.6533984249,戊子,25
M_2, 望 ,1393602.255472721,-897,6,15,18,7,52.843100130558014,780331.7554727211,乙未,32
M_3,下弦,1393608.859757318,-897,6,22,8,38,3.0322690308094025,780338.3597573179,壬寅,39
S_1,夏至,1393611.3717992993,-897,6,24,20,55,23.459456115961075,780340.8717992993,甲辰,41
M_0, 朔 ,1393616.589692849,-897,6,30,2,9,9.462150782346725,780346.089692849,庚戌,47
M_1,上弦,1393624.7448884752,-897,7,8,5,52,38.36425423622131,780354.2448884752,戊午,55
M_2, 望 ,1393631.5556268792,-897,7,15,1,20,6.162364035844803,780361.0556268792,乙丑,2
M_3,下弦,1393638.2536229773,-897,7,21,18,5,13.025238364934921,780367.7536229773,辛未,8
M_0, 朔 ,1393646.2546534615,-897,7,29,18,6,42.059074491262436,780375.7546534615,己卯,16
M_1,上弦,1393654.2470404056,-897,8,6,17,55,44.291047006845474,780383.7470404056,丁亥,24
M_2, 望 ,1393660.8904747062,-897,8,13,9,22,17.014614790678024,780390.3904747062,甲午,31
M_3,下弦,1393667.7988159233,-897,8,20,7,10,17.695771157741547,780397.2988159233,辛丑,38
M_0, 朔 ,1393675.971114374,-897,8,28,11,18,24.281913489103317,780405.471114374,己酉,46
M_1,上弦,1393683.6665442188,-897,9,5,3,59,49.42050263285637,780413.1665442188,丁巳,54
M_2, 望 ,1393690.2940790171,-897,9,11,19,3,28.427079766988754,780419.7940790171,癸亥,60
M_3,下弦,1393697.5067319688,-897,9,19,0,9,41.64210766553879,780427.0067319688,辛未,8
S_2,秋分,1393703.0941353566,-897,9,24,14,15,33.294810354709625,780432.5941353566,丙子,13
M_0, 朔 ,1393705.6899866806,-897,9,27,4,33,34.84920680522919,780435.1899866806,己卯,16
M_1,上弦,1393713.0281183221,-897,10,4,12,40,29.423032701015472,780442.5281183221,丙戌,23
M_2, 望 ,1393719.7827648958,-897,10,11,6,47,10.886998772621155,780449.2827648958,癸巳,30
M_3,下弦,1393727.356783674,-897,10,18,20,33,46.10944211483002,780456.8567836741,庚子,37
M_0, 朔 ,1393735.3581741464,-897,10,26,20,35,46.24624773859978,780464.8581741464,戊申,45
M_1,上弦,1393742.3668549561,-897,11,2,20,48,16.26821056008339,780471.8668549561,乙卯,52
M_2, 望 ,1393749.3592250275,-897,11,9,20,37,17.042375653982162,780478.8592250275,壬戌,59
M_3,下弦,1393757.2834203695,-897,11,17,18,48,7.519924342632294,780486.7834203695,庚午,7
M_0, 朔 ,1393764.9451552546,-897,11,25,10,41,1.4139944314956665,780494.4451552546,戊寅,15
M_1,上弦,1393771.7183954704,-897,12,2,5,14,29.368643313646317,780501.2183954704,乙酉,22
M_2, 望 ,1393779.01843401,-897,12,9,12,26,32.698462307453156,780508.51843401,壬辰,29
M_3,下弦,1393787.1836664856,-897,12,17,16,24,28.784355372190475,780516.6836664856,庚子,37
S_3,冬至,1393791.5344429652,-897,12,22,0,49,35.87219104170799,780521.0344429652,乙巳,42
M_0, 朔 ,1393794.449436737,-897,12,24,22,47,11.334076076745987,780523.949436737,丁未,44
M_1,上弦,1393801.1107173066,-897,12,31,14,39,25.975291281938553,780530.6107173066,甲寅,51
