年序,分至,Season,JD,年,月,日,時,分,秒,子輿紀,子輿日,年干支
2923,冬至,3,1692925.457564616,-78,12,21,22,58,53.58283191919327,0,1079654.957564616,癸卯
2923,春分,0,1693015.6446627309,-77,3,22,3,28,18.85994642972946,0,1079745.1446627309,癸卯
2923,夏至,1,1693109.6347626606,-77,6,24,3,14,3.4938758611679077,0,1079839.1347626606,癸卯
2923,秋分,2,1693202.029572567,-77,9,24,12,42,35.06978631019592,0,1079931.529572567,癸卯
2924,冬至,3,1693290.7001712576,-77,12,22,4,48,14.7966568171978,0,1080020.2001712576,甲辰
2924,春分,0,1693380.887688375,-76,3,21,9,18,16.275606751441956,0,1080110.387688375,甲辰
2924,夏至,1,1693474.8743926655,-76,6,23,8,59,7.526295483112335,0,1080204.3743926655,甲辰
2924,秋分,2,1693567.269118072,-76,9,23,18,27,31.801420748233795,0,1080296.769118072,甲辰
2925,冬至,3,1693655.9347106926,-76,12,21,10,25,59.00384187698364,0,1080385.4347106926,乙巳
2925,春分,0,1693746.1282807547,-75,3,21,15,4,43.45720320940018,0,1080475.6282807547,乙巳
2925,夏至,1,1693840.1212783614,-75,6,23,14,54,38.45042645931244,0,1080569.6212783614,乙巳
2925,秋分,2,1693932.5154318428,-75,9,24,0,22,13.311215043067932,0,1080662.0154318428,乙巳
2926,冬至,3,1694021.1816619018,-75,12,21,16,21,35.58831229805946,0,1080750.6816619018,丙午
2926,春分,0,1694111.3760528208,-74,3,21,21,1,30.96371904015541,0,1080840.8760528208,丙午
2926,夏至,1,1694205.3616453016,-74,6,23,20,40,46.15405574440956,0,1080934.8616453016,丙午
2926,秋分,2,1694297.7510285694,-74,9,24,6,1,28.86839747428894,0,1081027.2510285694,丙午
2927,冬至,3,1694386.4240946418,-74,12,21,22,10,41.777052730321884,0,1081115.9240946418,丁未
2927,春分,0,1694476.6154902526,-73,3,22,2,46,18.35782617330551,0,1081206.1154902526,丁未
2927,夏至,1,1694570.6016675467,-73,6,24,2,26,24.076032042503357,0,1081300.1016675467,丁未
2927,秋分,2,1694662.9935843376,-73,9,24,11,50,45.68677246570587,0,1081392.4935843376,丁未
2928,冬至,3,1694751.6635302515,-73,12,22,3,55,29.013727605342865,0,1081481.1635302515,戊申
2928,春分,0,1694841.8522972525,-72,3,21,8,27,18.48261684179306,0,1081571.3522972525,戊申
2928,夏至,1,1694935.8487422587,-72,6,23,8,22,11.331154704093933,0,1081665.3487422587,戊申
2928,秋分,2,1695028.242628952,-72,9,23,17,49,23.141454756259918,0,1081757.742628952,戊申
2929,冬至,3,1695116.909937801,-72,12,21,9,50,18.62601265311241,0,1081846.409937801,己酉
2929,春分,0,1695207.0997927333,-71,3,21,14,23,42.0921590924263,0,1081936.5997927333,己酉
2929,夏至,1,1695301.092976235,-71,6,23,14,13,53.14671143889427,0,1082030.592976235,己酉
2929,秋分,2,1695393.4813747269,-71,9,23,23,33,10.77640101313591,0,1082122.9813747269,己酉
2930,冬至,3,1695482.1483626,-71,12,21,15,33,38.528641015291214,0,1082211.6483626,庚戌
2930,春分,0,1695572.342331369,-70,3,21,20,12,57.430276572704315,0,1082301.842331369,庚戌
2930,夏至,1,1695666.3357883052,-70,6,23,20,3,32.10956498980522,0,1082395.8357883052,庚戌
2930,秋分,2,1695758.7293499003,-70,9,24,5,30,15.83138331770897,0,1082488.2293499003,庚戌
2931,冬至,3,1695847.395279181,-70,12,21,21,29,12.121234685182571,0,1082576.895279181,辛亥
2931,春分,0,1695937.5835347327,-69,3,22,2,0,17.40090474486351,0,1082667.0835347327,辛亥
2931,夏至,1,1696031.5757214318,-69,6,24,1,49,2.3317037522792816,0,1082761.0757214318,辛亥
2931,秋分,2,1696123.9771452588,-69,9,24,11,27,5.350360572338104,0,1082853.4771452588,辛亥
2932,冬至,3,1696212.6433978092,-69,12,22,3,26,29.57071825861931,0,1082942.1433978092,壬子
2932,春分,0,1696302.8266739515,-68,3,21,7,50,24.62940663099289,0,1083032.3266739515,壬子
2932,夏至,1,1696396.8176192325,-68,6,23,7,37,22.301684617996216,0,1083126.3176192325,壬子
2932,秋分,2,1696489.2188795563,-68,9,23,17,15,11.193662881851196,0,1083218.7188795563,壬子
2933,冬至,3,1696577.8830061716,-68,12,21,9,11,31.7332224547863,0,1083307.3830061716,癸丑
2933,春分,0,1696668.0664075888,-67,3,21,13,35,37.61567026376724,0,1083397.5664075888,癸丑
2933,夏至,1,1696762.0638921252,-67,6,23,13,32,0.2796131372451782,0,1083491.5638921252,癸丑
2933,秋分,2,1696854.4655979546,-67,9,23,23,10,27.663275599479675,0,1083583.9655979546,癸丑
2934,冬至,3,1696943.1339714576,-67,12,21,15,12,55.13393685221672,0,1083672.6339714576,甲寅
2934,春分,0,1697033.3159028268,-66,3,21,19,34,54.00423914194107,0,1083762.8159028268,甲寅
2934,夏至,1,1697127.3042023333,-66,6,23,19,18,3.081599324941635,0,1083856.8042023333,甲寅
2934,秋分,2,1697219.7031489844,-66,9,24,4,52,32.07224786281586,0,1083949.2031489844,甲寅
2935,冬至,3,1697308.379525418,-66,12,21,21,6,30.996108949184418,0,1084037.879525418,乙卯
2935,春分,0,1697398.5589513313,-65,3,22,1,24,53.39502453804016,0,1084128.0589513313,乙卯
2935,夏至,1,1697492.5413541384,-65,6,24,0,59,32.99755811691284,0,1084222.0413541384,乙卯
2935,秋分,2,1697584.944502302,-65,9,24,10,40,4.998891055583954,0,1084314.444502302,乙卯
2936,冬至,3,1697673.6163786105,-65,12,22,2,47,35.111946165561676,0,1084403.1163786105,丙辰
2936,春分,0,1697763.7964944383,-64,3,21,7,6,57.11947023868561,0,1084493.2964944383,丙辰
2936,夏至,1,1697857.7854516031,-64,6,23,6,51,3.0185097455978394,0,1084587.2854516031,丙辰
2936,秋分,2,1697950.1923979782,-64,9,23,16,37,3.1853127479553223,0,1084679.6923979782,丙辰
2937,冬至,3,1698038.8623514913,-64,12,21,8,41,47.16885253787041,0,1084768.3623514913,丁巳
2937,春分,0,1698129.0453737818,-63,3,21,13,5,20.29474899172783,0,1084858.5453737818,丁巳
2937,夏至,1,1698223.0292242982,-63,6,23,12,42,4.9793641269207,0,1084952.5292242982,丁巳
2937,秋分,2,1698315.4276903544,-63,9,23,22,15,52.44662091135979,0,1085044.9276903544,丁巳
2938,冬至,3,1698404.1002860984,-63,12,21,14,24,24.718904346227646,0,1085133.6002860984,戊午
2938,春分,0,1698494.285915635,-62,3,21,18,51,43.110869228839874,0,1085223.785915635,戊午
2938,夏至,1,1698588.269507028,-62,6,23,18,28,5.407213121652603,0,1085317.769507028,戊午
2938,秋分,2,1698680.6687245867,-62,9,24,4,2,57.80429273843765,0,1085410.1687245867,戊午
2939,冬至,3,1698769.344022628,-62,12,21,20,15,23.555052280426025,0,1085498.844022628,己未
2939,春分,0,1698859.5238363254,-61,3,22,0,34,19.45851355791092,0,1085589.0238363254,己未
2939,夏至,1,1698953.5090817702,-61,6,24,0,13,4.664945304393768,0,1085683.0090817702,己未
2939,秋分,2,1699045.9125216086,-61,9,24,9,54,1.8669864535331726,0,1085775.4125216086,己未
2940,冬至,3,1699134.5886391406,-61,12,22,2,7,38.421747386455536,0,1085864.0886391406,庚申
2940,春分,0,1699224.7658092084,-60,3,21,6,22,45.915604680776596,0,1085954.2658092084,庚申
2940,夏至,1,1699318.750313792,-60,6,23,6,0,27.11162120103836,0,1086048.250313792,庚申
2940,秋分,2,1699411.1503656146,-60,9,23,15,36,31.589098423719406,0,1086140.6503656146,庚申
2941,冬至,3,1699499.8215377852,-60,12,21,7,43,0.8646440505981445,0,1086229.3215377852,辛酉
2941,春分,0,1699590.0032781023,-59,3,21,12,4,43.228035271167755,0,1086319.5032781023,辛酉
2941,夏至,1,1699683.9938234768,-59,6,23,11,51,6.3483984768390656,0,1086413.4938234768,辛酉
2941,秋分,2,1699776.3960363017,-59,9,23,21,30,17.53647029399872,0,1086505.8960363017,辛酉
2942,冬至,3,1699865.0657190287,-59,12,21,13,34,38.12407985329628,0,1086594.5657190287,壬戌
2942,春分,0,1699955.2487726705,-58,3,21,17,58,13.95873248577118,0,1086684.7487726705,壬戌
2942,夏至,1,1700049.2326764362,-58,6,23,17,35,3.2440871000289917,0,1086778.7326764362,壬戌
2942,秋分,2,1700141.6352226138,-58,9,24,3,14,43.23383331298828,0,1086871.1352226138,壬戌
2943,冬至,3,1700230.308539737,-58,12,21,19,24,17.8332781791687,0,1086959.808539737,癸亥
2943,春分,0,1700320.4881832288,-57,3,21,23,42,59.03096526861191,0,1087049.9881832288,癸亥
2943,夏至,1,1700414.4690200128,-57,6,23,23,15,23.329102993011475,0,1087143.9690200128,癸亥
2943,秋分,2,1700506.8768511543,-57,9,24,9,2,39.93972793221474,0,1087236.3768511543,癸亥
2944,冬至,3,1700595.5459880733,-57,12,22,1,6,13.36953654885292,0,1087325.0459880733,甲子
2944,春分,0,1700685.7212853467,-56,3,21,5,18,39.053951650857925,0,1087415.2212853467,甲子
2944,夏至,1,1700779.712129683,-56,6,23,5,5,28.004611283540726,0,1087509.212129683,甲子
2944,秋分,2,1700872.125024883,-56,9,23,15,0,2.149897813796997,0,1087601.625024883,甲子
2945,冬至,3,1700960.795032685,-56,12,21,7,4,50.82397744059563,0,1087690.295032685,乙丑
2945,春分,0,1701050.9684549053,-55,3,21,11,14,34.50381964445114,0,1087780.4684549053,乙丑
2945,夏至,1,1701144.9565861148,-55,6,23,10,57,29.04032126069069,0,1087874.4565861148,乙丑
2945,秋分,2,1701237.3615829558,-55,9,23,20,40,40.767382085323334,0,1087966.8615829558,乙丑
2946,冬至,3,1701326.0376367555,-55,12,21,12,54,11.81567519903183,0,1088055.5376367555,丙寅
2946,春分,0,1701416.2121930863,-54,3,21,17,5,33.48265439271927,0,1088145.7121930863,丙寅
2946,夏至,1,1701510.1965700642,-54,6,23,16,43,3.653544634580612,0,1088239.6965700642,丙寅
2946,秋分,2,1701602.603773259,-54,9,24,2,29,26.009585559368134,0,1088332.103773259,丙寅
2947,冬至,3,1701691.2829449163,-54,12,21,18,47,26.440766751766205,0,1088420.7829449163,丁卯
2947,春分,0,1701781.4536597354,-53,3,21,22,53,16.201137453317642,0,1088510.9536597354,丁卯
2947,夏至,1,1701875.4368011067,-53,6,23,22,28,59.61561620235443,0,1088604.9368011067,丁卯
2947,秋分,2,1701967.8520033313,-53,9,24,8,26,53.08782398700714,0,1088697.3520033313,丁卯
2948,冬至,3,1702056.5301036322,-53,12,22,0,43,20.953826308250427,0,1088786.0301036322,戊辰
2948,春分,0,1702146.7018216283,-52,3,21,4,50,37.38868162035942,0,1088876.2018216283,戊辰
2948,夏至,1,1702240.6814432726,-52,6,23,4,21,16.698754727840424,0,1088970.1814432726,戊辰
2948,秋分,2,1702333.0931958386,-52,9,23,14,14,12.120456844568253,0,1089062.5931958386,戊辰
2949,冬至,3,1702421.766825333,-52,12,21,6,24,13.708771616220474,0,1089151.266825333,己巳
2949,春分,0,1702511.9435307947,-51,3,21,10,38,41.06066197156906,0,1089241.4435307947,己巳
2949,夏至,1,1702605.9275202847,-51,6,23,10,15,37.75259479880333,0,1089335.4275202847,己巳
2949,秋分,2,1702698.3398333595,-51,9,23,20,9,21.602257937192917,0,1089427.8398333595,己巳
2950,冬至,3,1702787.0145844473,-51,12,21,12,21,0.09624302387237549,0,1089516.5145844473,庚午
2950,春分,0,1702877.1906390928,-50,3,21,16,34,31.217619627714157,0,1089606.6906390928,庚午
2950,夏至,1,1702971.1706028106,-50,6,23,16,5,40.08283317089081,0,1089700.6706028106,庚午
2950,秋分,2,1703063.5799784772,-50,9,24,1,55,10.140430927276611,0,1089793.0799784772,庚午
2951,冬至,3,1703152.2612157017,-50,12,21,18,16,9.036626815795898,0,1089881.7612157017,辛未
2951,春分,0,1703242.4334866211,-49,3,21,22,24,13.24406549334526,0,1089971.9334866211,辛未
2951,夏至,1,1703336.4111186957,-49,6,23,21,52,0.6553123891353607,0,1090065.9111186957,辛未
2951,秋分,2,1703428.8214049865,-49,9,24,7,42,49.39083784818649,0,1090158.3214049865,辛未
2952,冬至,3,1703517.499228835,-49,12,21,23,58,53.37135314941406,0,1090246.999228835,壬申
2952,春分,0,1703607.668838057,-48,3,21,4,3,7.608122080564499,0,1090337.168838057,壬申
2952,夏至,1,1703701.655736366,-48,6,23,3,44,15.622027069330215,0,1090431.155736366,壬申
2952,秋分,2,1703794.0699618743,-48,9,23,13,40,44.705937802791595,0,1090523.5699618743,壬申
2953,冬至,3,1703882.7449350804,-48,12,21,5,52,42.390947341918945,0,1090612.2449350804,癸酉
2953,春分,0,1703972.9165498228,-47,3,21,9,59,49.90468829870224,0,1090702.4165498228,癸酉
2953,夏至,1,1704066.9011547817,-47,6,23,9,37,39.77313816547394,0,1090796.4011547817,癸酉
2953,秋分,2,1704159.3093077838,-47,9,23,19,25,24.192523956298828,0,1090888.8093077838,癸酉
2954,冬至,3,1704247.9853194512,-47,12,21,11,38,51.60058334469795,0,1090977.4853194512,甲戌
2954,春分,0,1704338.1600542718,-46,3,21,15,50,28.689084202051163,0,1091067.6600542718,甲戌
2954,夏至,1,1704432.1400975315,-46,6,23,15,21,44.42672073841095,0,1091161.6400975315,甲戌
2954,秋分,2,1704524.552362532,-46,9,24,1,15,24.122755229473114,0,1091254.052362532,甲戌
2955,冬至,3,1704613.2276384658,-46,12,21,17,27,47.96344667673111,0,1091342.7276384658,乙亥
2955,春分,0,1704703.395740787,-45,3,21,21,29,52.00399965047836,0,1091432.895740787,乙亥
2955,夏至,1,1704797.3776373046,-45,6,23,21,3,47.863117307424545,0,1091526.8776373046,乙亥
2955,秋分,2,1704889.7999689572,-45,9,24,7,11,57.31790229678154,0,1091619.2999689572,乙亥
2956,冬至,3,1704978.4753812787,-45,12,21,23,24,32.942476719617844,0,1091707.9753812787,丙子
2956,春分,0,1705068.6398321264,-44,3,21,3,21,21.495724618434906,0,1091798.1398321264,丙子
2956,夏至,1,1705162.6208310933,-44,6,23,2,53,59.806459844112396,0,1091892.1208310933,丙子
2956,秋分,2,1705255.0388696925,-44,9,23,12,55,58.3414301276207,0,1091984.5388696925,丙子
2957,冬至,3,1705343.7138524787,-44,12,21,5,7,56.85415595769882,0,1092073.2138524787,丁丑
2957,春分,0,1705433.8783345388,-43,3,21,9,4,48.10415044426918,0,1092163.3783345388,丁丑
2957,夏至,1,1705527.8619049713,-43,6,23,8,41,8.589520454406738,0,1092257.3619049713,丁丑
2957,秋分,2,1705620.2802048335,-43,9,23,18,43,29.69761312007904,0,1092349.7802048335,丁丑
2958,冬至,3,1705708.9595426824,-43,12,21,11,1,44.48775887489319,0,1092438.4595426824,戊寅
2958,春分,0,1705799.1233159578,-42,3,21,14,57,34.49875742197037,0,1092528.6233159578,戊寅
2958,夏至,1,1705893.1011372865,-42,6,23,14,25,38.26155513525009,0,1092622.6011372865,戊寅
2958,秋分,2,1705985.518934972,-42,9,24,0,27,15.981570929288864,0,1092715.018934972,戊寅
2959,冬至,3,1706074.204790174,-42,12,21,16,54,53.87103617191315,0,1092803.704790174,己卯
2959,春分,0,1706164.367940552,-41,3,21,20,49,50.06369858980179,0,1092893.867940552,己卯
2959,夏至,1,1706258.338878078,-41,6,23,20,7,59.06593233346939,0,1092987.838878078,己卯
2959,秋分,2,1706350.7584711509,-41,9,24,6,12,11.90743625164032,0,1093080.2584711509,己卯
2960,冬至,3,1706439.4386788046,-41,12,21,22,31,41.84871330857277,0,1093168.9386788046,庚辰
2960,春分,0,1706529.6025337197,-40,3,21,2,27,38.91338512301445,0,1093259.1025337197,庚辰
2960,夏至,1,1706623.5803351346,-40,6,23,1,55,40.95563292503357,0,1093353.0803351346,庚辰
2960,秋分,2,1706716.0044812046,-40,9,23,12,6,27.176073342561722,0,1093445.5044812046,庚辰
2961,冬至,3,1706804.6824649472,-40,12,21,4,22,44.97144028544426,0,1093534.1824649472,辛巳
2961,春分,0,1706894.849159968,-39,3,21,8,22,47.42124259471893,0,1093624.349159968,辛巳
2961,夏至,1,1706988.8262084262,-39,6,23,7,49,44.40801948308945,0,1093718.3262084262,辛巳
2961,秋分,2,1707081.242290863,-39,9,23,17,48,53.930569142103195,0,1093810.742290863,辛巳
2962,冬至,3,1707169.9242084825,-39,12,21,10,10,51.612887531518936,0,1093899.4242084825,壬午
2962,春分,0,1707260.09199832,-38,3,21,14,12,28.65485429763794,0,1093989.59199832,壬午
2962,夏至,1,1707354.0658663986,-38,6,23,13,34,50.8568412065506,0,1094083.5658663986,壬午
2962,秋分,2,1707446.481664925,-38,9,23,23,33,35.84952995181084,0,1094175.981664925,壬午
2963,冬至,3,1707535.1653379793,-38,12,21,15,58,5.201413929462433,0,1094264.6653379793,癸未
2963,春分,0,1707625.326297284,-37,3,21,19,49,52.0853465795517,0,1094354.826297284,癸未
2963,夏至,1,1707719.304629793,-37,6,23,19,18,40.01410871744156,0,1094448.804629793,癸未
2963,秋分,2,1707811.728183384,-37,9,24,5,28,35.044382214546204,0,1094541.228183384,癸未
2964,冬至,3,1707900.411757322,-37,12,21,21,52,55.83262324333191,0,1094629.911757322,甲申
2964,春分,0,1707990.5719086952,-36,3,21,1,43,32.91126161813736,0,1094720.0719086952,甲申
2964,夏至,1,1708084.5509953112,-36,6,23,1,13,25.99489063024521,0,1094814.0509953112,甲申
2964,秋分,2,1708176.96979305,-36,9,23,11,16,30.119527280330658,0,1094906.46979305,甲申
2965,冬至,3,1708265.648697614,-36,12,21,3,34,7.47384712100029,0,1094995.148697614,乙酉
2965,春分,0,1708355.8121943637,-35,3,21,7,29,33.59302192926407,0,1095085.3121943637,乙酉
2965,夏至,1,1708449.7928166818,-35,6,23,7,1,39.3613064289093,0,1095179.2928166818,乙酉
2965,秋分,2,1708542.2141397144,-35,9,23,17,8,21.67132169008255,0,1095271.7141397144,乙酉
2966,冬至,3,1708630.8919021243,-35,12,21,9,24,20.343537479639053,0,1095360.3919021243,丙戌
2966,春分,0,1708721.0562304403,-34,3,21,13,20,58.31003934144974,0,1095450.5562304403,丙戌
2966,夏至,1,1708815.0333247583,-34,6,23,12,47,59.25911620259285,0,1095544.5333247583,丙戌
2966,秋分,2,1708907.4589415984,-34,9,23,23,0,52.55410373210907,0,1095636.9589415984,丙戌
2967,冬至,3,1708996.140635942,-34,12,21,15,22,30.945398211479187,0,1095725.640635942,丁亥
2967,春分,0,1709086.3009612153,-33,3,21,19,13,23.04900035262108,0,1095815.8009612153,丁亥
2967,夏至,1,1709180.2736302526,-33,6,23,18,34,1.6538223624229431,0,1095909.7736302526,丁亥
2967,秋分,2,1709272.701635675,-33,9,24,4,50,21.322323381900787,0,1096002.201635675,丁亥
2968,冬至,3,1709361.379566799,-33,12,21,21,6,34.57142651081085,0,1096090.879566799,戊子
2968,春分,0,1709451.5349724418,-32,3,21,0,50,21.618975698947906,0,1096181.0349724418,戊子
2968,夏至,1,1709545.5153747033,-32,6,23,0,22,8.374367952346802,0,1096275.0153747033,戊子
2968,秋分,2,1709637.9483274464,-32,9,23,10,45,35.49136519432068,0,1096367.4483274464,戊子
2969,冬至,3,1709726.6288830019,-32,12,21,3,5,35.49136072397232,0,1096456.1288830019,己丑
2969,春分,0,1709816.7836091635,-31,3,21,6,48,23.83172482252121,0,1096546.2836091635,己丑
2969,夏至,1,1709910.7631582103,-31,6,23,6,18,56.86937168240547,0,1096640.2631582103,己丑
2969,秋分,2,1710003.1888124116,-31,9,23,16,31,53.39236423373222,0,1096732.6888124116,己丑
2970,冬至,3,1710091.8758876037,-31,12,21,9,1,16.688962429761887,0,1096821.3758876037,庚寅
2970,春分,0,1710182.0318088853,-30,3,21,12,45,48.287688195705414,0,1096911.5318088853,庚寅
2970,夏至,1,1710276.0035756105,-30,6,23,12,5,8.932743966579437,0,1097005.5035756105,庚寅
2970,秋分,2,1710368.4294102208,-30,9,23,22,18,21.043079048395157,0,1097097.9294102208,庚寅
2971,冬至,3,1710457.118199153,-30,12,21,14,50,12.406828254461288,0,1097186.618199153,辛卯
2971,春分,0,1710547.27073761,-29,3,21,18,29,51.729509085416794,0,1097276.77073761,辛卯
2971,夏至,1,1710641.242093694,-29,6,23,17,48,36.89515560865402,0,1097370.742093694,辛卯
2971,秋分,2,1710733.6775974734,-29,9,24,4,15,44.42169964313507,0,1097463.1775974734,辛卯
2972,冬至,3,1710822.364860374,-29,12,21,20,45,23.93631488084793,0,1097551.864860374,壬辰
2972,春分,0,1710912.5195942395,-28,3,21,0,28,12.942295968532562,0,1097642.0195942395,壬辰
2972,夏至,1,1711006.4898202373,-28,6,22,23,45,20.46850025653839,0,1097735.9898202373,壬辰
2972,秋分,2,1711098.9194686953,-28,9,23,10,4,2.095273733139038,0,1097828.4194686953,壬辰
2973,冬至,3,1711187.6033792018,-28,12,21,2,28,51.9630391895771,0,1097917.1033792018,癸巳
2973,春分,0,1711277.7619624764,-27,3,21,6,17,13.557962626218796,0,1098007.2619624764,癸巳
2973,夏至,1,1711371.7326160534,-27,6,23,5,34,58.02701622247696,0,1098101.2326160534,癸巳
2973,秋分,2,1711464.1604116992,-27,9,23,15,50,59.570811688899994,0,1098193.6604116992,癸巳
2974,冬至,3,1711552.8461507584,-27,12,21,8,18,27.42552950978279,0,1098282.3461507584,甲午
2974,春分,0,1711643.00398794,-26,3,21,12,5,44.55801844596863,0,1098372.50398794,甲午
2974,夏至,1,1711736.973329871,-26,6,23,11,21,35.70085108280182,0,1098466.473329871,甲午
2974,秋分,2,1711829.4011069816,-26,9,23,21,37,35.64320683479309,0,1098558.9011069816,甲午
2975,冬至,3,1711918.0923988284,-26,12,21,14,13,3.2587704062461853,0,1098647.5923988284,乙未
2975,春分,0,1712008.247526248,-25,3,21,17,56,26.267825961112976,0,1098737.747526248,乙未
2975,夏至,1,1712102.2153857574,-25,6,23,17,10,9.329438209533691,0,1098831.7153857574,乙未
2975,秋分,2,1712194.641148903,-25,9,24,3,23,15.265214145183563,0,1098924.141148903,乙未
